(0.06399999856948853, 0.06399999856948853)
(0.35649999203160404, 0.21024999530054628)
(0.5299999881535769, 0.31683332625155647)
(0.4434999900870025, 0.348499992210418)
(0.6374999857507646, 0.4062999909184873)
(0.5779999870806932, 0.4349166569455216)
(0.4824999892152846, 0.44171427584120204)
(0.4359999902546406, 0.4409999901428818)
(0.7274999837391078, 0.4728333227646847)
(0.5694999872706831, 0.4824999892152846)
(1.080499975848943, 0.536863624363799)
(1.0569999763742088, 0.5802083203646665)
(0.6769999848678708, 0.5876538330187592)
(0.8414999811910093, 0.6057857007453485)
(1.0059999775141477, 0.6324666525299351)
(1.3224999704398215, 0.6755937348993029)
(1.4879999667406083, 0.7233823367723208)
(1.46399996727705, 0.7645277606892502)
(1.7944999598897993, 0.8187368238050686)
(1.5384999656118452, 0.8547249808954074)
(2.02949995463714, 0.9106666463116804)
(1.8054999596439303, 0.9513408878267827)
(1.6684999627061188, 0.9825217171693624)
(1.6839999623596669, 1.011749977385625)
(1.7844999601133167, 1.0426599766947329)
(1.8154999594204129, 1.0723845914149512)
(1.7804999602027238, 1.0986110865552392)
(2.2014999507926403, 1.137999974563718)
(2.1669999515637755, 1.1734827323913062)
(2.2364999500103293, 1.2089166396452735)
(2.3834999467246236, 1.2468064237446075)
(2.001999955251813, 1.2704062216042076)
(2.2919999487698077, 1.3013636072758923)
(2.6944999397732317, 1.34233820529052)
(3.3549999250099063, 1.399842825853931)
(3.349499925132841, 1.4539999675005673)
(3.0344999321736394, 1.4967161827620017)
(3.043499931972474, 1.5374210182675405)
(3.5334999210201206, 1.5886025285945298)
(2.4344999455846845, 1.6097499640192836)
(3.2044999283738433, 1.6486463046132975)
(3.535499920975417, 1.6935713907171572)
(5.043999887257814, 1.7714883324971724)
(3.466999922506511, 1.8100226868155667)
(5.018999887816608, 1.8813332912822565)
(4.740499894041568, 1.9434890869944152)
(4.318499903474003, 1.9940212320258959)
(5.0064998880960045, 2.0567812040273563)
(4.013999910280108, 2.0967244429304737)
(4.591999897360802, 2.1466299520190804)
(5.021999887749553, 2.2030097546804623)
(5.016499887872487, 2.2571153341649244)
(4.356499902624637, 2.296726363758504)
(3.975999911129475, 2.3278240220431514)
(5.361499880161136, 2.382981764918024)
(6.116499863285571, 2.449651730960302)
(6.238499860558659, 2.5161227507778166)
(6.8244998474605385, 2.5904051145137257)
(6.4979998547583815, 2.6566355338399066)
(6.825499847438186, 2.726116605733211)
(9.19099979456514, 2.832098297353406)
(9.948499777633696, 2.946878966390185)
(9.537999786809086, 3.0514999317936597)
(8.318499814067035, 3.1337968049541813)
(9.140999795682728, 3.226215312503851)
(7.364499835390598, 3.2889165931536506)
(9.713999782875181, 3.384813357179345)
(9.492499787826091, 3.4746322752770915)
(10.203999771922827, 3.5721593404458702)
(11.056499752867968, 3.6790784891947577)
(11.299999747425318, 3.7864154083247654)
(13.325999702140688, 3.9189096346277634)
(13.880499689746648, 4.055369772369119)
(10.111499773990364, 4.137209366985622)
(10.091999774426222, 4.216606572418163)
(13.9934996872209, 4.345249902876094)
(13.768499692250042, 4.46762977027056)
(14.85899966787547, 4.600852461265495)
(15.134499661717564, 4.734189767600331)
(16.74549962570891, 4.8843311408266885)
(17.511999608576296, 5.040228282403844)
(18.831499579083175, 5.208414517729202)
(19.052999574132265, 5.375216747324419)
(20.503999541699887, 5.5553213044003185)
