(0.02849999936297536, 0.02849999936297536)
(0.41049999082461, 0.21949999509379267)
(0.6124999863095582, 0.35049999216571454)
(0.619499986153096, 0.4177499906625599)
(0.7069999841973186, 0.47559998936951164)
(0.6974999844096601, 0.512583321876203)
(0.9784999781288206, 0.5791428441980055)
(0.8464999810792506, 0.6125624863081611)
(0.87549998043105, 0.6417777634329265)
(0.8269999815151096, 0.6602999852411449)
(0.9659999784082174, 0.6880908937108787)
(0.9044999797828496, 0.7061249842168763)
(0.8499999810010195, 0.7171922916618103)
(1.0569999763742088, 0.7414642691412674)
(1.1824999735690653, 0.770866649436454)
(1.4039999686181546, 0.8104374818853103)
(1.192499973345548, 0.8329117460888537)
(1.068999976105988, 0.8460277588675834)
(1.146999974362552, 0.8618684017883712)
(1.169999973848462, 0.8772749803913757)
(1.6904999622143806, 0.9159999795258047)
(1.5379999656230212, 0.9442727061665873)
(1.4839999668300152, 0.9677391088041276)
(1.626999963633716, 0.9952083110886937)
(1.4959999665617942, 1.0152399773076177)
(1.8394999588839709, 1.0469422842913234)
(1.8584999584592878, 1.076999975927174)
(2.0169999549165367, 1.1105714037482226)
(1.7634999605827033, 1.1330861815701014)
(1.754499960783869, 1.1537999742105602)
(2.2084999506361784, 1.1878225540952576)
(2.0504999541677535, 1.2147812228475232)
(2.1979999508708716, 1.2445757297573217)
(1.517999966070056, 1.2526176190606375)
(1.8349999589845538, 1.269257114487035)
(1.5909999644383788, 1.2781944158745724)
(1.7864999600686133, 1.2919324035554924)
(1.7479999609291554, 1.3039341813811152)
(2.044499954301864, 1.322923047353442)
(2.266499949339777, 1.3465124699031001)
(2.168499951530248, 1.366560945064738)
(2.192499950993806, 1.3862261594916205)
(2.2374999499879777, 1.4060232243868847)
(2.064499953854829, 1.4209886046020652)
(2.9334999344311656, 1.4545999674871561)
(2.962999933771789, 1.4873912711020394)
(2.4679999448359013, 1.5082552854368023)
(2.8009999373927714, 1.5351874656858853)
(2.838499936554581, 1.5617856793770832)
(3.155499929469079, 1.593659964378923)
(3.4279999233782292, 1.62962741455538)
(3.4539999227970837, 1.6647115012523357)
(3.1349999299272895, 1.6924527923594104)
(3.229999927803874, 1.7209258874602338)
(3.2139999281615017, 1.7480726882002566)
(3.3864999243058262, 1.7773303174164279)
(3.6854999176226557, 1.8108069770691686)
(3.3284999256022276, 1.8369740968714627)
(3.4344999232329427, 1.8640508057928438)
(4.46949990009889, 1.9074749573646115)
(4.98299988862127, 1.9578933988606222)
(4.195999906212092, 1.993991890914678)
(3.8894999130629, 2.0240793198376656)
(3.8704999134875835, 2.0529296416134457)
(4.43799990080297, 2.0896230302163614)
(3.7584999159909787, 2.114909043637189)
(4.994499888364226, 2.157888011468936)
(4.3899999018758535, 2.190713186327861)
(4.791999892890454, 2.2284129936693478)
(4.287499904166907, 2.2578285209621702)
(5.483499877434224, 2.303260511898396)
(4.873499891068787, 2.3389582810535408)
(6.030499865207821, 2.3895273438501743)
(4.414499901328236, 2.4168918378701485)
(4.826499892119318, 2.4490199452601376)
(5.443499878328294, 2.4884209970110343)
(5.431999878585339, 2.526649294174337)
(6.118499863240868, 2.5726986604444204)
(6.392999857105314, 2.621056903440128)
(6.245999860391021, 2.666368690402014)
(6.392499857116491, 2.712370309744168)
(7.186999839358032, 2.7669389625443372)
(7.419499834161252, 2.822993912804782)
(7.780999826081097, 2.8820177927247377)
(6.177499861922115, 2.9207881700094127)
(7.664999828673899, 2.975953421854349)
(8.114999818615615, 3.035022920667697)
(8.808499803114682, 3.100630612513685)
(9.90149977868423, 3.1770448728077363)
(9.27799979262054, 3.2448332608056565)
(9.894999778829515, 3.3179120137509734)
(9.370999790541827, 3.383706446107396)
(9.190499794576317, 3.4461450842629757)
(11.906499733868987, 3.536148857131125)
(9.166999795101583, 3.595420972267656)
(11.388499745447188, 3.676598876154942)
(10.68999976105988, 3.7489019780611783)
(10.975999754667281, 3.8226478737408325)
(11.13199975118041, 3.8964797108866867)
(10.7794997590594, 3.9653099113684136)
(11.359999746084213, 4.078624908835627)
(12.204999727196991, 4.19656990619935)
(12.958499710354953, 4.320029903439805)
(12.747499715071172, 4.441309900728985)
(14.175999683141708, 4.57599989771843)
(15.797999646887183, 4.727004894343205)
(13.983499687444418, 4.857054891436361)
(13.879499689769, 4.987384888523258)
(15.945999643579125, 5.138089885154739)
(13.501499698217959, 5.264834882321767)
(14.096499684918673, 5.396139879386872)
(15.550499652419239, 5.5425998761132345)
(17.8974995999597, 5.713074872302822)
(15.20649966010824, 5.854569869140161)
(17.28949961354956, 6.015639865539968)
(19.275499569159003, 6.194354861545375)
(14.528499675262719, 6.327714858564548)
(16.679999627172947, 6.483824855075218)
(18.128999594785274, 6.653644851279445)
(19.8804995556362, 6.840749847097323)
(17.147499616723508, 6.995319843642413)
(18.70249958196655, 7.166964839805848)
(19.411499566119165, 7.346239835798741)
(19.042999574355782, 7.5203998319059595)
(22.511499496828765, 7.730554827208631)
(20.934999532066286, 7.921509822940453)
(21.82199951224029, 8.121144818478264)
(21.106499528232963, 8.312039814211426)
(22.86949948882684, 8.52309980949387)
(23.973999464139343, 8.745294804527424)
(25.532499429304153, 8.978534799314103)
(25.998999418877066, 9.218019793961197)
(27.12449939372018, 9.467284788389689)
(26.704999403096735, 9.719154782759958)
(29.33699934426695, 9.99417477661278)
(26.824999400414526, 10.246514770972542)
(25.72599942497909, 10.485909765621647)
(25.31399943418801, 10.721569760354235)
(27.90099937636405, 10.980134754574857)
(27.658999381773175, 11.23405974889919)
(27.05949939517304, 11.482969743335621)
(23.87949946625158, 11.6998397384882)
(27.74599937982857, 11.954924732786605)
(28.21949936924502, 12.216474726940508)
(26.388999410159887, 12.451029721697793)
(26.70799940302968, 12.68847971639037)
(25.38899943251163, 12.917689711267128)
(26.026999418251215, 13.149949706075713)
(25.67149942619726, 13.378279700972138)
(27.024999395944178, 13.616974695636891)
(24.04649946251884, 13.823159691028295)
(23.728499469626694, 14.02590468649659)
(24.332499456126243, 14.237879681758582)
(27.67449938142672, 14.48232467629481)
(25.385999432578682, 14.704044671338984)
(22.82949948972091, 14.898474666993136)
(24.307999456673862, 15.104699662383648)
(25.887499421369284, 15.330289657341316)
(24.899499443452804, 15.544939652543517)
(27.572999383695425, 15.77597464737948)
(27.973999374732376, 16.00588464224059)
(30.684499314147978, 16.270769636319947)
(28.161499370541424, 16.513489630894735)
(27.757499379571527, 16.752359625555574)
(29.299999345093966, 17.000979619998486)
(28.793999356403948, 17.251334614402612)
(27.01649939613417, 17.471554609480314)
(30.04749932838604, 17.728129603745415)
(30.420999320037662, 17.984419598016885)
(29.647499337326735, 18.238019592348486)
(28.118999371491373, 18.464374587289058)
(30.393499320652335, 18.719574581584894)
(29.684999336488545, 18.956119576297702)
(30.277499323245138, 19.21474957051687)
(31.90649928683415, 19.48554956446402)
(28.592499360907823, 19.717039559289812)
(29.251999346166848, 19.955239553965626)
(28.973999352380634, 20.183794548857026)
(31.078999305330218, 20.430654543339273)
(30.243999323993922, 20.670634537975307)
(31.390999298356473, 20.920619532387704)
(30.95099930819124, 21.15825952707603)
(28.42749936459586, 21.368339522380385)
(30.853499310370534, 21.599064517223272)
(27.693999380990864, 21.814229512413963)
(30.18049932541326, 22.039384507381357)
(27.364999388344586, 22.23188450307865)
(28.826999355666338, 22.432069498604164)
(27.53499938454479, 22.60840449466277)
(28.22749936906621, 22.797899490427227)
(26.5239994071424, 22.96418948671036)
(30.064999327994883, 23.17112948208489)
(29.13949934868142, 23.37061947762594)
(28.770999356918036, 23.539264473856424)
(31.163499303441494, 23.759229468939825)
(29.56299933921546, 23.940974464877502)
(29.977999329939486, 24.133854460566297)
(28.479999363422394, 24.308894456653853)
(28.309499367233364, 24.480669452814386)
(30.486999318562447, 24.677744448409417)
(27.82549937805161, 24.84239944472909)
(30.525499317701907, 25.025604440634144)
(26.797999401018025, 25.16399943754077)
(24.045999462530016, 25.276984435015358)
(27.076499394793064, 25.405989432131868)
(28.40949936499819, 25.532104429312984)
(24.293999456986786, 25.63520942700841)
(24.839999444782734, 25.744814424558548)
(25.73049942487851, 25.84265942237154)
(26.995499396603556, 25.977599419355393)
(27.084999394603074, 26.107484416452234)
(23.98699946384877, 26.191849414566533)
(27.087499394547194, 26.28374941251241)
(25.30099943447858, 26.38469441025611)
(28.936499353218824, 26.501164407652805)
(25.08199943937361, 26.559229406354948)
(25.310999434255063, 26.667054403944874)
(27.607999382913114, 26.77633440150227)
(27.115499393921347, 26.86619939949363)
(26.897499398794025, 26.93636939792521)
(27.953499375190585, 27.044429395509884)
(27.789999378845096, 27.13530439347867)
(26.1529994154349, 27.202719391971826)
(24.0559994623065, 27.252849390851328)
(23.5689994731918, 27.263424390614965)
(22.95649948688224, 27.283639390163124)
(25.590999427996575, 27.32132938932069)
(23.60099947247654, 27.34627438876312)
(25.338999433629215, 27.370969388211147)
(25.731499424856157, 27.388544387818314)
(27.1849993923679, 27.405069387448957)
(25.985999419167637, 27.404939387451858)
(24.0414994626306, 27.374109388140965)
(25.30599943436682, 27.360119388453658)
(24.980999441631138, 27.3165593894273)
(24.200499459076674, 27.290314390013922)
(25.34799943342805, 27.286534390098414)
(21.643499516230076, 27.24982939091883)
(25.240499435830863, 27.2232243915135)
(23.240499480534346, 27.179039392501114)
(22.39099949952215, 27.132354393544603)
(21.936499509681017, 27.1129243939789)
(21.466999520175158, 27.050134395382365)
(22.29299950171262, 26.990869396707044)
(22.402499499265105, 26.951004397598098)
(20.80849953489378, 26.892009398916734)
(19.710999559424817, 26.835229400185867)
(19.866999555937944, 26.773629401562733)
(22.160499504674227, 26.738519402347503)
(17.10199961774051, 26.639289404565467)
(18.04999959655106, 26.579324405905794)
(19.179499571304767, 26.533834406922573)
(18.171499593835325, 26.472224408299667)
(17.350999612174927, 26.368989410607142)
(18.885999577865004, 26.303989412060005)
(16.41399963311851, 26.23983441349398)
(17.02399961948395, 26.166994415122087)
(18.79799957983196, 26.09609941670671)
(21.845499511715026, 26.065559417389338)
(21.265499524679036, 26.002484418799167)
(19.1614995717071, 25.914359420768914)
(19.672999560274185, 25.80424442323018)
(21.90449951039627, 25.741674424628727)
(23.580499472934754, 25.69990442556236)
(21.081499528791756, 25.617719427399336)
(21.75049951383844, 25.547284428973686)
(18.51249958621338, 25.46224443087447)
(20.151499549578876, 25.363284433086406)
(15.954499643389136, 25.21861943631992)
(18.304999590851367, 25.105194438855165)
(18.67849958250299, 25.010789440965283)
(18.54749958543107, 24.892329443613065)
(17.62249960610643, 24.77170444630924)
(18.898999577574433, 24.65791944885254)
(19.058999573998154, 24.529444451724185)
(17.27249961392954, 24.4162444542544)
(17.49149960903451, 24.29863945688308)
(16.710999626480042, 24.17600945962407)
(19.527499563526362, 24.06049446220603)
(16.223499637376516, 23.920289465339852)
(18.382499589119107, 23.790204468247474)
(16.905999622121453, 23.649754471386778)
(18.076999595947562, 23.546249473700296)
(16.077999640628697, 23.398494477002878)
(17.122999617271127, 23.292784479365682)
(18.20249959314242, 23.173004482042973)
(18.45099958758801, 23.083864484035402)
(16.61749962856993, 22.961769486764446)
(19.869499555882065, 22.885114488477814)
(19.505499564018102, 22.797894490427336)
(16.83049962380901, 22.700959492594002)
(18.559499585162847, 22.585904495165682)
(16.51349963089451, 22.459644497987806)
(17.179999615997076, 22.343734500578602)
(20.029999552294612, 22.232399503067132)
(20.675499537866564, 22.14352450505364)
(19.964999553747475, 22.043394507291723)
(21.527999518811704, 21.973874508845615)
(20.90149953281507, 21.899794510501433)
(18.73899958115071, 21.782314513127325)
(19.564499562699346, 21.6997045149738)
(15.918999644182623, 21.55363951823861)
(14.502999675832688, 21.430689520986753)
(13.901499689277262, 21.32924452325423)
(15.117999662086367, 21.209659525927158)
(11.47349974354729, 21.040299529712648)
(14.630999672971665, 20.94366953187249)
(12.320499724615365, 20.818474534670816)
(10.423499767016619, 20.665404538092204)
(9.79749978100881, 20.493424541936257)
(11.967999732494354, 20.342254545315168)
(11.404999745078385, 20.216434548127467)
(11.620999740250408, 20.061769551584497)
(13.646499694976956, 19.94522455418948)
(13.476499698776752, 19.79062455764506)
(14.34699967931956, 19.68327456004452)
(11.883999734371901, 19.54900456304569)
(12.157999728247523, 19.39450456649903)
(11.825499735679477, 19.241604569916614)
(12.742999715171754, 19.100059573080387)
(12.889499711897225, 18.949419576447454)
(12.660999717004596, 18.79812957982905)
(14.749999670311809, 18.684099582377822)
(11.518499742541461, 18.558724585180173)
(12.890499711874872, 18.451939587567)
(13.882499689701945, 18.361199589595195)
(12.493999720737339, 18.230229592522605)
(13.256499703694136, 18.12678459483478)
(14.138499683979898, 18.01477959733829)
(12.532499719876796, 17.882789600288493)
(13.502499698195606, 17.74596460334677)
(11.808499736059456, 17.604189606515693)
(13.385999700799584, 17.497634608897382)
(12.344499724078924, 17.3680196117945)
(13.946499688271434, 17.257674614260907)
(9.936999777890742, 17.115039617449046)
(12.077499730046839, 16.982334620415234)
(11.469999743625522, 16.88059962268919)
(12.129499728884548, 16.749489625619727)
(13.028499708790331, 16.647369627902286)
(11.514999742619693, 16.53860963033326)
(12.368499723542481, 16.442929632471877)
(12.842499712947756, 16.356684634399603)
(10.914499756041915, 16.242899636942894)
(10.954999755136669, 16.12842463950161)
(10.711499760579319, 16.027454641758467)
(9.945999777689575, 15.929804643941113)
(12.438999721966685, 15.855524645601397)
(14.22449968205765, 15.776164647375232)
(12.17349972790107, 15.72687964847684)
(12.045999730750918, 15.66683964981884)
(11.275999747961759, 15.587804651585408)
(12.40099972281605, 15.530099652875217)
(11.186499749962241, 15.468454654253087)
(10.44649976650253, 15.384059656139462)
(9.342999791167676, 15.313349657719952)
(11.098499751929193, 15.254094659044405)
(9.841499780025334, 15.164529661046338)
(10.296999769844115, 15.049044663627631)
(9.999999776482582, 14.936389666145669)
(9.45849978858605, 14.839359668314458)
(9.662499784026295, 14.73925467055198)
(10.80749975843355, 14.62828467303235)
(10.535499764513224, 14.497834675948136)
(7.917499823030084, 14.366194678890517)
(7.917999823018908, 14.22786968198232)
(8.336999813653529, 14.126114684256725)
(6.766999848745764, 13.992269687248395)
(7.9134998231194915, 13.911859689045698)
(7.476499832887202, 13.803574691466059)
(8.032499820459634, 13.697114693845624)
(7.268999837525189, 13.584329696366565)
(6.485499855037778, 13.472959698855876)
(6.583499852847308, 13.349804701608605)
(8.35649981321767, 13.2427797040008)
(6.359499857854098, 13.133649706440046)
(7.350999835692346, 13.032244708706626)
(7.723999827355146, 12.942374710715377)
(8.173999817296863, 12.82883971325308)
(8.792999803461134, 12.754534714913925)
(9.22599979378283, 12.662969716960562)
(9.406999789737165, 12.587979718636722)
(11.105999751761555, 12.518269720194862)
(10.73949975995347, 12.464884721388112)
(9.866999779455364, 12.392324723009954)
(9.913999778404833, 12.309439724862578)
(11.330999746732413, 12.23823972645402)
(10.72749976022169, 12.17933972777054)
(9.397499789949507, 12.074619730111213)
(9.975999777019023, 11.97932473224122)
(8.639499806892127, 11.897414734072054)
(8.90499980095774, 11.800869736230004)
(10.547499764245003, 11.741209737563507)
(10.766999759338796, 11.677079738996925)
(9.930999778024852, 11.576089741254227)
(10.761499759461731, 11.476949743470177)
(11.78599973656237, 11.395159745298326)
(11.820499735791236, 11.298084747468122)
(13.692499693948776, 11.22599474907946)
(12.468999721296132, 11.163294750480913)
(11.567499741446227, 11.083324752268378)
(13.520999697782099, 11.059344752804376)
(12.480499721039086, 11.039119753256442)
(10.71899976041168, 11.007294753967786)
(11.65749973943457, 10.972689754741266)
(12.675499716680497, 10.984709754472597)
(12.6734997167252, 10.965134754910132)
(12.914999711327255, 10.971079754777254)
(10.897499756421894, 10.975819754671305)
(12.544499719608575, 11.003289754057304)
(12.200499727297574, 11.005614754005334)
(11.88149973442778, 11.01037975389883)
(10.760499759484082, 11.001774754091164)
(11.023499753605574, 10.97554475467745)
(11.606999740563333, 10.956849755095318)
(9.908499778527766, 10.912464756087402)
(8.271999815106392, 10.876344756894747)
(10.193999772146345, 10.856704757333734)
(8.89549980117008, 10.827404757988639)
(12.43499972205609, 10.82432475805748)
(10.47799976579845, 10.800209758596491)
(10.565999763831496, 10.779259759064763)
(10.965499754901975, 10.741414759910665)
(10.284999770112336, 10.729079760186373)
(10.5204997648485, 10.705379760716108)
(8.897499801125377, 10.655529761830344)
(9.312999791838228, 10.623719762541352)
(10.19949977202341, 10.593149763224647)
(9.161999795213342, 10.543384764336981)
(9.955499777477234, 10.517614764912985)
(10.94299975540489, 10.492019765485077)
(8.321499813999981, 10.45714976626448)
(8.9704997994937, 10.412994767251423)
(10.59799976311624, 10.395529767641797)
(12.610999718122184, 10.382174767940306)
(9.174999794922769, 10.374554768110627)
(9.345499791111797, 10.347234768721274)
(9.674499783758074, 10.329279769122602)
(10.180999772436916, 10.309794769558122)
(10.18749977229163, 10.281384770193137)
(9.641499784495682, 10.262649770611898)
(10.41749976715073, 10.243139771047979)
(8.7404998046346, 10.202119771964847)
(9.468499788362532, 10.187659772288054)
(11.021999753639102, 10.188329772273079)
(11.308499747235327, 10.19429977213964)
(11.465999743714928, 10.209499771799893)
(12.450999721698462, 10.209619771797213)
(10.67299976143986, 10.174104772591033)
(11.455499743949622, 10.16692477275152)
(10.841999757662416, 10.154884773020632)
(11.889499734248966, 10.161019772883504)
(11.51949974251911, 10.152204773080534)
(11.48899974320084, 10.15522977301292)
(11.427999744564294, 10.165044772793538)
(11.308999747224153, 10.184704772354102)
(13.35149970157072, 10.207234771850517)
(13.218999704532326, 10.241009771095587)
(13.030999708734452, 10.26834977048449)
(12.551499719452114, 10.293864769914187)
(14.826499668601901, 10.347544768714345)
(12.683999716490508, 10.377759768038986)
(10.946999755315483, 10.379154768007806)
(12.100999729521572, 10.394809767657891)
(13.446999699436128, 10.450104766421951)
(12.84049971299246, 10.499329765321686)
(12.62499971780926, 10.542209764363244)
(13.60099969599396, 10.610549762835726)
(14.319499679934234, 10.674609761403874)
(13.343999701738358, 10.733284760092385)
(11.797499736305326, 10.770934759250842)
(11.478499743435531, 10.813029758309945)
(10.21399977169931, 10.85031475747656)
(11.869999734684825, 10.903179756294936)
(13.530499697569757, 10.954919755138455)
(12.548499719519167, 11.016809753755105)
(11.109499751683325, 11.054394752915018)
