(0.0394999991171062, 0.0394999991171062)
(0.739499983470887, 0.3894999912939966)
(0.7694999828003347, 0.5161666551294427)
(0.6729999849572778, 0.5553749875864015)
(1.1799999736249447, 0.6802999847941101)
(1.0004999776370824, 0.7336666502679389)
(0.9444999788887799, 0.7637856972137733)
(0.754999983124435, 0.7626874829526059)
(1.0319999769330024, 0.7926110933948721)
(1.1919999733567237, 0.8325499813910573)
(1.4749999670311809, 0.8909545255401595)
(1.5934999643824994, 0.9494999787770211)
(1.2534999719820916, 0.9728845936389495)
(1.2809999713674187, 0.9948928349052687)
(1.2184999727644026, 1.009799977429211)
(1.3234999704174697, 1.0294062269909774)
(1.4474999676458538, 1.0539999764412642)
(1.3684999694116413, 1.0714721982729518)
(1.8274999591521919, 1.1112631330560696)
(1.4764999669976533, 1.1295249747531488)
(2.0389999544247983, 1.1728333071184656)
(1.7054999618791045, 1.1970454277894038)
(2.196999950893223, 1.2405217114026132)
(2.3374999477528036, 1.2862291379172046)
(2.055999954044819, 1.3170199705623091)
(1.9649999560788274, 1.3419422776975598)
(1.7984999598003923, 1.3588518214791463)
(2.2934999487362804, 1.3922321117383298)
(2.0534999541006984, 1.4150344511301356)
(2.1434999520890416, 1.4393166344954327)
(2.351999947428703, 1.4687580316868283)
(2.338499947730452, 1.4959374665631913)
(2.7154999393038453, 1.53289390513109)
(2.760999938286841, 1.5690146708121415)
(2.730499938968569, 1.6021999641880396)
(3.205999928340316, 1.6467499631922695)
(3.5039999216794966, 1.6969459080162486)
(3.3054999261163176, 1.7392762769136185)
(3.3824999243952334, 1.7814102165926344)
(3.2899999264627695, 1.8191249593393877)
(3.24649992743507, 1.8539389829514774)
(3.8229999145492912, 1.9008213860847587)
(4.116999907977879, 1.952360421477622)
(3.536499920953065, 1.9883635919202456)
(3.7259999167174103, 2.026977732471294)
(4.077999908849597, 2.0715651710882135)
(4.523499898891896, 2.1237339950840366)
(4.206999905966223, 2.1671353682274153)
(4.679999895393848, 2.218418317761424)
(4.766499893460423, 2.2693799492754043)
(5.2114998835138975, 2.327068575436943)
(4.928499889839441, 2.3770961007139144)
(5.3109998812898995, 2.4324527758191214)
(4.9344998897053305, 2.4787869816318295)
(5.532999876327812, 2.5343181251717564)
(4.444499900657684, 2.568428514019719)
(4.921999889984727, 2.6097192399138422)
(5.291499881725758, 2.6559568371864617)
(5.11249988572672, 2.6975931600430765)
(5.462999877892434, 2.743683272007232)
(6.348999858088791, 2.8027868225987334)
(5.837499869521707, 2.8517338072265233)
(5.7909998705610635, 2.898388824104849)
(5.217499883379787, 2.9346249344060196)
(5.593999874964356, 2.9755383950299943)
(6.152499862480909, 3.0236741748398566)
(5.69249987276271, 3.0635073942118396)
(5.503499876987189, 3.0993896366055944)
(6.369499857630581, 3.1467825383595796)
(6.39599985703826, 3.193199928626418)
(6.867999846488237, 3.244957673948415)
(7.909499823208899, 3.3097429815770334)
(8.695999805629253, 3.383527321632543)
(7.716499827522784, 3.4420810041445735)
(6.402999856881797, 3.4815599221810705)
(7.986999821476639, 3.5408420261191695)
(7.875499823968857, 3.597136283234101)
(6.677499850746244, 3.6366281238432308)
(7.546999831311405, 3.6861264998871315)
(7.356999835558236, 3.73201241658302)
(8.062999819777906, 3.785481396869377)
(7.790499825868755, 3.8343230850279064)
(8.09499981906265, 3.885656539654831)
(8.538499809149652, 3.9410475309583406)
(10.012499776203185, 4.012476380902397)
(8.678499806020408, 4.066732467240979)
(9.956999777443707, 4.134436689197332)
(10.116499773878605, 4.202414678795983)
(10.012499776203185, 4.26769653382303)
(9.778499781433492, 4.328927681018702)
(9.326999791525305, 4.383851550364928)
(10.902499756310135, 4.45470642216868)
(10.744999759830534, 4.522343984939238)
(11.39349974533543, 4.59544138664558)
(10.66099976170808, 4.659289369540975)
(10.291999769955874, 4.717963436211964)
(11.862499734852463, 4.79161844960001)
(11.009499753918499, 4.855066218011423)
(11.289999747648835, 4.920065546593619)
(11.917999733611941, 4.990044888463802)
(11.241499748732895, 5.102064885959961)
(12.541999719664455, 5.220089883321897)
(13.693499693926423, 5.349329880433158)
(11.901499733980746, 5.461614877923392)
(11.756999737210572, 5.567384875559247)
(13.516999697871507, 5.692549872761592)
(13.478999698720873, 5.817894869959912)
(14.261999681219459, 5.952964866940862)
(13.055999708175658, 6.073204864253289)
(13.439499699603767, 6.195679861515759)
(13.946499688271434, 6.320394858728162)
(11.934499733243138, 6.423804856416768)
(15.82799964621663, 6.569549853159113)
(14.285499680694192, 6.6995948502523825)
(15.480999653972685, 6.842219847064465)
(15.417499655392021, 6.983159843914211)
(14.986999665014446, 7.118554840887897)
(13.294999702833593, 7.237819838222116)
(14.770499669853598, 7.3672498353291305)
(16.159999638795853, 7.5140848320471125)
(14.850499668065458, 7.642199829183519)
(13.550999697111546, 7.760654826535845)
(16.103499640058725, 7.899719823427501)
(17.406499610934407, 8.050409820059317)
(18.549499585386364, 8.21534481637273)
(18.328999590314925, 8.37898481271509)
(18.027499597053975, 8.541274809087625)
(16.777999624982478, 8.686119805850087)
(17.87449960047379, 8.844329802313819)
(18.719499581586568, 9.010089798608794)
(18.60049958424643, 9.172574794976972)
(20.73949953643605, 9.356584790864027)
(17.8974995999597, 9.508404787470585)
(20.3964995441027, 9.684759783528744)
(21.5859995175153, 9.873314779314212)
(19.219999570399523, 10.033454775734803)
(20.928999532200397, 10.207704771840012)
(21.829999512061477, 10.392949767699465)
(23.50999947451055, 10.594224763200618)
(21.672499515581876, 10.77804975909181)
(21.07599952891469, 10.956344755106604)
(22.488499497342854, 11.14299975093454)
(24.33599945604801, 11.345189746415244)
(23.316499478835613, 11.54298974199407)
(21.365499522443862, 11.71938473805133)
(24.799999445676804, 11.926604733419603)
(23.68899947050959, 12.11825972913578)
(24.213999458774925, 12.318329724663867)
(25.609499427583067, 12.527624719985761)
(24.49299945253879, 12.724889715576545)
(26.100499416608365, 12.933779710907489)
(25.48749943030998, 13.139369706312193)
(26.911999398469924, 13.355379701483994)
(27.30499938968569, 13.579084696483799)
(29.33049934441224, 13.817059691164642)
(27.560499383974822, 14.048219685997813)
(27.695499380957337, 14.275954680907537)
